date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2005-03-07,1288.41,1296.88,1287.74,1293.74,0.47,-0.94,1.95,-2.27,-2.31,-22.16,1303.41,1287.45,1293.33,1312.45,1188.93,1273.53,1339.64,1188.93,1272.84,1464.78,1188.93,1316.98,1777.52,1188.93,1423.99,37.15430019,0.526068966,21.82948718,23.89160256,-2.062115385,1308.520184,1238.529816,0.848526554,97.36645351,0.12865756,260.769681,57.09825411,0.054957984,1293.74
2005-03-08,1298.25,1318.9,1296.91,1318.27,1.9,1.14,3.88,-0.62,0.68,-19.48,1318.27,1287.45,1296.3,1318.27,1188.93,1278.76,1339.64,1188.93,1272.53,1464.78,1188.93,1317.24,1777.52,1188.93,1422.74,33.57213176,0.569558409,21.90769231,23.65761396,-1.749921652,1315.510902,1241.999098,1,97.76597124,0.143127925,252.9137357,71.84424013,0.057487012,1318.27
2005-03-09,1321.21,1326.08,1310.24,1316.79,-0.11,2.28,3.77,-1.64,2.53,-19.57,1318.27,1287.71,1302.17,1318.27,1188.93,1285,1338.81,1188.93,1272.15,1464.78,1188.93,1317.71,1777.52,1188.93,1421.48,33.3843907,0.575664212,19.6825,23.18969373,-3.507193732,1322.551047,1247.455953,0.988557291,98.23318072,0.143379483,217.3505767,80.13252916,0.058439603,1316.79
2005-03-10,1316.9,1316.9,1282.53,1286.23,-2.32,-0.63,1.36,-2.39,-0.07,-23.35,1318.27,1286.23,1300.55,1318.27,1242.31,1289.87,1338.81,1188.93,1271.52,1464.78,1188.93,1317.6,1777.52,1188.93,1419.93,34.98039818,0.517166853,16.46435897,22.42368234,-5.959323362,1326.040046,1253.696954,0.578199052,98.58537349,0.169092039,157.8733161,77.86651906,0.056085634,1286.23
2005-03-11,1284.51,1292.53,1278.15,1289.94,0.29,0.17,1.65,-2.11,0.22,-23.75,1318.27,1286.23,1300.99,1318.27,1242.31,1291.74,1338.81,1188.93,1270.91,1464.78,1188.93,1317.05,1777.52,1188.93,1418.35,32.82737006,0.4488281,13.00410256,21.23624644,-8.232143875,1326.280958,1257.200042,0.627040548,98.70518458,0.169247467,139.4062078,87.03215604,0.053478942,1289.94
2005-03-14,1288.99,1304.11,1271.51,1293.5,0.28,-0.02,1.93,-1.07,-0.53,-23.68,1318.27,1286.23,1300.95,1318.27,1258.97,1294.3,1318.27,1188.93,1270.16,1464.78,1188.93,1316.4,1777.52,1188.93,1416.77,30.49029334,0.360662734,10.69096154,19.67673077,-8.985769231,1326.930363,1261.669637,0.582293423,98.91142694,0.169352591,118.2895763,97.39551502,0.050421638,1293.5
2005-03-15,1293.13,1293.26,1266.64,1269.14,-1.88,-3.73,0.01,-3.34,-6.35,-26.9,1316.79,1269.14,1291.12,1318.27,1258.97,1294.31,1318.27,1188.93,1269.35,1464.78,1188.93,1315.19,1777.52,1188.93,1414.93,29.76239576,0.351385205,7.076410256,17.68673077,-10.61032051,1326.914563,1261.699437,0.171500843,98.92261545,0.183512876,89.01190531,97.86625285,0.050386133,1269.14
2005-03-16,1267.05,1268.19,1247.89,1255.59,-1.07,-4.65,-1.82,-3.79,-8.43,-28.07,1293.5,1255.59,1278.88,1318.27,1255.59,1293.14,1318.27,1188.93,1268.45,1464.78,1188.93,1313.46,1777.52,1188.93,1413,28.04009984,0.382642519,3.391346154,15.27649573,-11.88514957,1329.515842,1256.769158,0,98.84896076,0.184876574,77.54763877,77.97447329,0.056255736,1255.59
2005-03-17,1255.99,1257.79,1242.51,1243.48,-0.96,-3.32,-2.56,-3.64,-12.1,-28.74,1293.5,1243.48,1270.33,1318.27,1243.48,1291.51,1318.27,1188.93,1267.38,1464.78,1188.93,1311.75,1777.52,1188.93,1411.03,28.26549374,0.414530399,-0.621282051,12.60284188,-13.22412393,1333.582575,1249.437425,0,98.74434615,0.187442177,79.31476003,79.15655741,0.065152535,1243.48
2005-03-18,1242.45,1248.03,1223.62,1227.4,-1.29,-4.85,-2.51,-4.89,-13.24,-28.53,1293.5,1227.4,1257.82,1318.27,1227.4,1289.93,1318.27,1188.93,1265.95,1464.78,1188.93,1310.15,1777.52,1188.93,1409.1,28.01866826,0.39494446,-4.025448718,9.730071225,-13.75551994,1338.941466,1240.921534,0,98.64698853,0.187001871,79.86153711,79.26456459,0.075988479,1227.4
2005-03-21,1226.14,1232.82,1220.82,1231.05,0.3,-4.83,-4.16,-3.46,-15.02,-29.57,1269.14,1227.4,1245.33,1318.27,1227.4,1287.26,1318.27,1188.93,1264.72,1435.59,1188.93,1308.2,1777.52,1188.93,1407.07,29.67467859,0.348192272,-7.84,6.42477208,-14.26477208,1342.897859,1231.622141,0.040167272,98.4736615,0.170375021,70.0282631,68.17026684,0.086443856,1231.05
2005-03-22,1230.68,1231.68,1202.43,1206.92,-1.96,-4.9,-7.82,-7.7,-15.01,-31.26,1255.59,1206.92,1232.89,1318.27,1206.92,1282.14,1318.27,1188.93,1263.33,1435.59,1188.93,1306.29,1777.52,1188.93,1404.91,30.55486663,0.333482712,-12.18480769,2.883960114,-15.06876781,1347.272994,1217.011006,0,98.12859568,0.161863381,53.1554148,50.76800243,0.101597162,1206.92
2005-03-23,1205.76,1218.01,1194.32,1201.65,-0.44,-4.3,-8.23,-6.32,-17.96,-31.01,1243.48,1201.65,1222.1,1318.27,1201.65,1276.75,1318.27,1188.93,1262.1,1435.59,1188.93,1304.41,1777.52,1188.93,1402.78,31.55219315,0.357527989,-17.26858974,-0.864145299,-16.40444444,1349.732042,1203.768958,0,97.75899133,0.161098831,54.98864904,51.71946213,0.11432389,1201.65
