date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2004-05-06,4569.5,4571.1,4511.7,4516.2,-1.17,-0.07,0.97,2.58,4.44,12.72,4569.5,4489.7,4528.42,4575.7,4468.7,4529.31,4575.7,4309.4,4478.13,4575.7,4308,4445.57,4575.7,3928.9,4298.81,45.24069819,0.42885906,24.60064103,48.52941595,-23.92877493,4595.105712,4463.514288,0.443925234,100.2219824,0.100121914,113.718966,107.2474559,0.029053305,4516.2
2004-05-07,4516.2,4531.2,4463.2,4498.4,-0.39,0.19,0.66,2.17,2.78,12.66,4569.5,4489.7,4524.2,4575.7,4468.7,4530.59,4575.7,4309.4,4479.69,4575.7,4308,4446.61,4575.7,3928.9,4300.8,48.01426999,0.465250782,17.76923077,42.93433048,-25.16509972,4595.337002,4465.842998,0.277570093,100.1761588,0.101241916,95.40229885,99.35617383,0.02858215,4498.4
2004-05-10,4498.4,4498.4,4395.2,4395.2,-2.29,-2.1,-2.1,-0.22,1.23,10.73,4569.5,4395.2,4505.3,4575.7,4395.2,4526.92,4575.7,4309.4,4479.68,4575.7,4308,4446.6,4575.7,3936.4,4303.96,50.06482356,0.392117568,5.76025641,36.24237892,-30.48212251,4614.362097,4439.467903,0,100.0229541,0.130545451,70.81733406,80.66138078,0.038634301,4395.2
2004-05-11,4395.2,4454.7,4395.2,4454.7,1.35,-2.03,-0.78,1.34,2.52,12.23,4569.5,4395.2,4486.8,4575.7,4395.2,4525.17,4575.7,4309.4,4480.96,4575.7,4308,4447.56,4575.7,3936.4,4304.55,56.21000657,0.44053506,-2.848076923,29.15206553,-32.00014245,4618.32929,4432.00071,0.329639889,99.91477194,0.13840077,75.24227464,85.34132663,0.041176085,4454.7
2004-05-12,4454.7,4457.7,4410,4412.9,-0.94,-3.43,-1.71,0.8,0.95,10.67,4516.2,4395.2,4455.48,4575.7,4395.2,4520.02,4575.7,4309.4,4480.98,4575.7,4308,4448.05,4575.7,3936.4,4306.23,52.79683973,0.432916589,-13.78589744,21.71004274,-35.49594017,4624.446419,4415.593581,0.098060942,99.73665612,0.140254425,77.91353383,88.47072879,0.046206176,4412.9
2004-05-13,4412.9,4454.1,4412.9,4453.8,0.93,-1.38,-1.37,0.95,1.85,11.35,4498.4,4395.2,4443,4575.7,4395.2,4518.44,4575.7,4309.4,4481.74,4575.7,4308,4449.1,4575.7,3936.4,4308.01,54.05433354,0.417900382,-23.37115385,13.65933048,-37.03048433,4626.884514,4409.995486,0.32465374,99.64035496,0.143580001,81.72985331,92.66814785,0.048000865,4453.8
2004-05-14,4453.8,4453.8,4412.3,4441.8,-0.27,-1.26,-0.97,0.68,1.02,11.74,4454.7,4395.2,4431.68,4575.7,4395.2,4515.26,4575.7,4309.4,4481.41,4575.7,4309.4,4450.22,4575.7,3936.4,4309.85,54.63056459,0.483948346,-28.42051282,5.758831909,-34.17934473,4628.366121,4402.143879,0.258171745,99.5127539,0.140890171,69.66431095,79.09362178,0.050101765,4441.8
2004-05-17,4441.8,4441.8,4363,4403,-0.87,0.18,-2.96,-1.31,1.48,8.74,4454.7,4403,4433.24,4575.7,4395.2,4508.54,4575.7,4309.4,4480.74,4575.7,4309.4,4450.92,4575.7,3936.4,4312.43,57.13046292,0.53464759,-34.79423077,-2.341096866,-32.4531339,4630.548408,4386.531592,0.043213296,99.31527369,0.142955023,61.11908178,69.15481172,0.054123245,4403
2004-05-18,4403,4422.1,4403,4414.4,0.26,-0.9,-2.71,-0.64,1.37,9.02,4453.8,4403,4425.18,4575.7,4395.2,4501.95,4575.7,4309.4,4479.06,4575.7,4309.4,4451.18,4575.7,3936.4,4312.83,57.20370114,0.503995002,-38.17307692,-10.36253561,-27.81054131,4626.63666,4377.26334,0.106371191,99.13386821,0.141736371,58.50470269,66.41004184,0.05539229,4414.4
2004-05-19,4414.4,4471.8,4414.4,4471.8,1.3,1.33,-1.64,-0.97,3.34,13.46,4471.8,4403,4436.96,4575.7,4395.2,4497.09,4575.7,4309.4,4478.34,4575.7,4309.4,4451.88,4575.7,3936.4,4314.92,56.64091398,0.494720708,-37.9724359,-17.31509972,-20.65733618,4620.671664,4373.508336,0.424376731,98.99893813,0.149590731,72.48505551,81.73474897,0.054960725,4471.8
