date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2016-04-20,10312.64,10440.13,10304.14,10421.29,0.69,3.94,4.73,10.96,2.7,-12.37,10421.29,10051.57,10207.28,10421.29,9530.62,9911.44,10421.29,8752.87,9663.04,11382.23,8752.87,10115.31,12039.16,8752.87,10526.3,32.59636006,0.419400141,-7.812948718,-49.7387037,41.92575499,10396.53143,9426.34657,1,98.72566289,0.207796354,110.4564575,121.3919968,0.097885369,10421.29
2016-04-21,10456.99,10474.38,10341.97,10435.73,0.14,3.39,4.9,9,1.93,-12.6,10435.73,10051.57,10275.7,10435.73,9530.62,9933.73,10435.73,8752.87,9673.25,11382.23,8752.87,10112.01,12039.16,8752.87,10520.38,31.75911797,0.417152531,47.48762821,-39.84604701,87.33367521,10474.6933,9392.757703,1,98.99248447,0.19518238,112.6363543,139.3459149,0.108915391,10435.73
2016-04-22,10377.22,10422.86,10324.83,10373.49,-0.6,3.2,3.84,6.23,-1.13,-12.59,10435.73,10120.31,10340.08,10435.73,9530.62,9951.25,10435.73,8752.87,9681.46,11382.23,8752.87,10108.45,12039.16,8752.87,10514.5,35.34850703,0.468850332,91.39147436,-24.11962963,115.511104,10526.53443,9375.972569,0.931234878,99.20777244,0.197476699,122.656408,117.6214301,0.115619792,10373.49
2016-04-25,10379.16,10399.3,10233.42,10294.35,-0.76,1.72,4.5,5.73,-4.63,-12.84,10435.73,10294.35,10374.89,10435.73,9530.62,9973.4,10435.73,8752.87,9692.38,11382.23,8752.87,10103.82,12039.16,8752.87,10503.73,33.9060813,0.592543405,141.8221795,-2.032193732,143.8543732,10566.33125,9380.475749,0.843797991,99.46384098,0.200625475,122.3875324,99.78126617,0.118901787,10294.35
2016-04-26,10359.77,10385.23,10213.55,10259.59,-0.34,-0.87,4.14,4.45,-5.02,-13.13,10435.73,10259.59,10356.89,10435.73,9530.62,9991.99,10435.73,8752.87,9700.07,11382.23,8752.87,10098.06,12039.16,8752.87,10502.77,35.60059191,0.627698829,182.9733974,24.43381766,158.5395798,10596.8119,9387.160096,0.80539382,99.57702142,0.201488274,116.0029504,96.91362175,0.1210622,10259.59
2016-04-27,10283.1,10323.25,10220.57,10299.83,0.39,-1.17,4.55,4.24,-3.67,-14.45,10435.73,10259.59,10332.6,10435.73,9530.62,10004.65,10435.73,8752.87,9709.1,11382.23,8752.87,10092.63,11864.59,8752.87,10495.92,36.98343177,0.644124516,222.4601923,54.96611823,167.4940741,10624.69732,9384.596679,0.849852504,99.63476483,0.194814205,103.7471885,81.68802664,0.123952464,10299.83
2016-04-28,10222.11,10331.93,10125.52,10321.15,0.21,-1.1,4.77,7.07,-4.72,-12.62,10373.49,10259.59,10309.68,10435.73,9530.62,10022.43,10435.73,8752.87,9721.44,11382.23,8752.87,10088.27,11864.59,8752.87,10490.05,37.88479565,0.627015164,257.6301923,91.72531339,165.9048789,10657.95859,9386.899406,0.873407652,99.71822499,0.191685092,106.3512394,81.46713728,0.126821471,10321.15
2016-04-29,10235.47,10252.08,10038.97,10038.97,-2.73,-3.22,1.53,2.46,-7.05,-12.19,10321.15,10038.97,10242.78,10435.73,9530.62,10034.65,10435.73,8752.87,9731.5,11382.23,8752.87,10081.19,11864.59,8752.87,10484.56,36.53229066,0.487382619,251.4865385,127.604359,123.8821795,10661.06654,9408.224458,0.561644441,99.70192493,0.208153814,103.5062084,84.5843344,0.124851654,10038.97
2016-05-02,10091.17,10153.9,10066.34,10123.27,0.84,-1.66,3.36,5.66,-7.56,-11.62,10321.15,10038.97,10208.56,10435.73,9530.62,10049.71,10435.73,8752.87,9743.67,11382.23,8752.87,10073.99,11864.59,8752.87,10479.32,39.3018875,0.489074944,243.4964103,158.9927849,84.50362536,10669.05104,9430.358958,0.654782292,99.71102117,0.209629052,102.0536597,89.57152544,0.123256562,10123.27
2016-05-03,10052.55,10061.95,9918.43,9926.77,-1.94,-3.24,1.35,5.21,-9.35,-13.34,10321.15,9926.77,10142,10435.73,9530.62,10067.88,10435.73,8752.87,9754.35,11382.23,8752.87,10066.58,11864.59,8752.87,10477.15,38.24620247,0.391394906,230.195641,185.4381838,44.75745726,10647.17243,9488.57857,0.437681608,99.74320414,0.198265433,99.1069828,100.0340193,0.115078286,9926.77
