date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,rateYTD),5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2012-11-28,251.3,251.55,250.3,251.15,-0.65,1.53,1.13,-0.19,4.86,5.37,5.37,1925.2,1899.5,1911.46,1937.55,1860.83,1901.79,2007.88,1860.83,1935.58,2007.88,1769.31,1902.68,2049.28,1769.31,1920.99,24.842699,0.634238787,-0.900961538,-1.77022792,0.869266382,1907.529851,1896.050149,-20.98123045,99.40301948,0.142380119,95.68965517,469.2307692,0.006036262,251.15
2012-11-29,252.15,254.3,252.05,254,1.15,1.86,2.29,0.33,4.59,4.22,4.22,1934.85,1908.51,1918.53,1937.55,1860.83,1903.61,2007.88,1860.83,1936.04,2007.88,1769.31,1903.24,2049.28,1769.31,1921.3,22.85699724,0.618473896,-0.433653846,-1.586289174,1.152635328,1909.864672,1897.355328,-20.94408238,99.57929069,0.144414566,110.5140187,1589.285714,0.00657138,254
2012-11-30,253.55,255.55,253.1,254.25,-0.1,1.13,1.75,1.39,4.77,4.62,4.62,1934.85,1908.51,1922.85,1937.55,1860.83,1904.32,2007.88,1860.83,1937.02,2007.88,1769.31,1903.89,2049.28,1769.31,1921.64,23.50295296,0.553982301,0.067948718,-1.355270655,1.423219373,1911.015875,1897.624125,-20.94082377,99.6859165,0.138966852,118.6761229,428.4210526,0.0070323,254.25
2012-12-03,254.65,255.7,254.05,254.8,0.37,1.65,1.11,1.43,5.75,1.25,1.25,1940.02,1912.78,1929.15,1940.02,1860.83,1905.91,2007.88,1860.83,1938,2007.88,1769.31,1904.56,2049.28,1769.31,1921.76,24.00367033,0.542168675,0.723076923,-1.040491453,1.763568376,1913.116348,1898.703652,-20.28071726,99.82498377,0.136865975,114.8491879,851.9230769,0.007562107,254.8
2012-12-04,253.8,254.35,252.85,253.7,-0.25,0.52,0.86,1.47,8.53,1,1,1940.02,1912.78,1931.15,1940.02,1860.83,1906.26,2007.88,1860.83,1938.1,2007.88,1769.31,1905.1,2049.28,1769.31,1921.81,19.94042446,0.568773234,1.429807692,-0.652457265,2.082264957,1913.668734,1898.851266,-20.29460791,99.89165906,0.133439542,101.8058691,493.4210526,0.007773057,253.7
2012-12-05,253.8,256.2,253.45,256,0.61,1.79,2.03,3.9,8.06,1.26,1.26,1947.04,1932.9,1938,1947.04,1860.83,1906.73,2007.88,1860.83,1938.47,2007.88,1769.31,1905.84,2049.28,1769.31,1921.91,21.04189895,0.670731707,2.031089744,-0.201709402,2.232799145,1914.582717,1898.877283,-18.61535785,99.96206985,0.136179162,116.5024631,469.8795181,0.008236842,256
2012-12-06,255.8,257.1,255.45,256.35,0.13,0.76,1.11,3.63,8.2,2.46,2.46,1949.62,1932.9,1940.95,1949.62,1860.83,1908.49,2007.88,1860.83,1938.96,2007.88,1769.31,1906.32,2049.28,1769.31,1922.09,18.46836954,0.63935886,2.532692308,0.296047009,2.236645299,1916.909151,1900.070849,-18.07050344,100.0931183,0.116432428,126.7015707,1761.538462,0.00882284,256.35
2012-12-07,256.7,258.45,256.6,258.15,0.4,1.27,1.03,1.44,5.93,1.98,1.98,1957.45,1935.18,1945.86,1957.45,1860.83,1911.14,2007.88,1860.83,1939.09,2007.88,1769.31,1906.87,2049.28,1769.31,1922.24,18.72191923,0.625346901,3.141666667,0.824323362,2.317343305,1920.29909,1901.98091,-16.58745601,100.2602063,0.117629737,136.3112392,-1851.851852,0.009584949,258.15
2012-12-10,258.6,259.7,257.75,257.95,0,0.9,2.78,1.7,6.63,4.41,4.41,1957.45,1935.18,1949.34,1957.45,1860.83,1913.97,2007.88,1860.83,1939.2,2007.88,1769.31,1907.31,2049.28,1769.31,1922.61,17.31941602,0.663736264,3.621794872,1.357051282,2.26474359,1923.670595,1904.269405,-16.58952598,100.4261093,0.117787402,136.416185,-886.6666667,0.010136622,257.95
2012-12-11,258.45,259.05,257.85,258.9,0.37,1.52,3.16,2.32,5.23,4.79,4.79,1964.62,1947.04,1955.23,1964.62,1860.83,1917.72,2007.88,1860.83,1938.48,2007.88,1769.31,1907.94,2049.28,1769.31,1922.78,21.91911066,0.674369748,3.926282051,1.893411681,2.03287037,1927.808361,1907.631639,-15.43433857,100.6236112,0.112505693,162.6262626,-761.6438356,0.010521203,258.9
2012-12-12,259.95,260.8,259.65,260.8,0.55,1.46,3.92,1.3,6.51,3.98,3.98,1975.44,1949.62,1960.91,1975.44,1860.83,1921.79,2007.88,1860.83,1938.03,2007.88,1769.31,1909.01,2049.28,1769.31,1923.08,21.2230426,0.661572052,4.451282051,2.436182336,2.015099715,1932.482116,1911.097884,-13.96064916,100.819074,0.113730247,170.212766,-610.6382979,0.011127247,260.8
2012-12-13,260.75,264.1,260.6,263.7,1.38,2.73,5.98,2.67,7.72,7.44,7.44,2002.77,1957.42,1971.54,2002.77,1860.83,1928.39,2007.88,1860.83,1938,2007.88,1769.31,1910.48,2049.28,1769.31,1923.63,21.0380147,0.675052411,4.963141026,2.980092593,1.983048433,1939.408132,1917.371868,-11.2521488,101.1179453,0.093916164,209.3023256,-443.9490446,0.011427286,263.7
2012-12-14,263.05,265.35,262.3,263.95,-0.39,1.92,5.33,-0.62,6.6,7.39,7.39,2002.77,1957.42,1979.06,2002.77,1878.1,1935.1,2003.44,1860.83,1937.78,2007.88,1769.31,1911.96,2049.28,1769.31,1924.18,21.01138593,0.622857143,5.425961538,3.502635328,1.923326211,1945.919148,1924.280852,-12.94738109,101.393446,0.090917678,218.5328185,-472.3684211,0.011182005,263.95
2012-12-17,264.45,264.9,262.6,262.75,-0.6,1.31,6.57,-0.96,6.72,7.78,7.78,2002.77,1964.62,1984.19,2002.77,1884.04,1940.35,2003.44,1860.83,1937.66,2007.88,1769.31,1913.34,2049.28,1769.31,1925.17,25.48903079,0.591194969,5.591666667,3.965064103,1.626602564,1950.953505,1929.746495,-13.65526826,101.5696751,0.091567101,177.9661017,-475,0.010929477,262.75
2012-12-18,263.75,264.35,261.55,264.15,0.51,1.45,7.11,-0.59,5.36,8.32,8.32,2002.77,1975.44,1989.88,2002.77,1884.04,1945.49,2003.44,1860.83,1937.51,2007.88,1769.31,1914.79,2049.28,1769.31,1925.45,23.74867596,0.628378378,5.797435897,4.383547009,1.413888889,1956.130255,1934.849745,-13.6434768,101.7212708,0.090723395,171.5654952,-566.9565217,0.010938381,264.15
2012-12-19,263.75,264.35,261.55,264.15,0.51,1.45,7.11,-0.59,5.36,8.32,8.32,2002.77,1975.44,1989.88,2002.77,1884.04,1945.49,2003.44,1860.83,1937.51,2007.88,1769.31,1914.79,2049.28,1769.31,1925.45,29.90430894,0.602859412,5.886217949,4.756160969,1.13005698,1955.633418,1935.346582,-13.6434768,101.6000988,0.08672106,176.5472313,-682.7956989,0.010427622,264.15
2012-12-20,264.6,265.6,263.6,263.6,0.32,-0.16,5.78,0.46,5.01,11.51,11.51,2002.77,1983.07,1994.69,2002.77,1899.5,1951.27,2002.77,1860.83,1937.44,2007.88,1769.31,1916,2049.28,1769.31,1926.86,30.90305481,0.643737833,6.076602564,5.082264957,0.994337607,1961.08486,1941.45514,-15.84099932,101.7620495,0.083859958,164.5962733,-915.3846154,0.010059971,263.6
2012-12-21,265.4,265.45,261.65,262.4,-0.95,-0.73,5.12,-1.1,4.83,7.14,7.14,1999.5,1980.42,1990.22,2002.77,1908.51,1955.31,2002.77,1860.83,1937.26,2007.88,1769.31,1917.07,2049.28,1769.31,1927.39,31.38019291,0.63538874,5.871474359,5.332229345,0.539245014,1964.783253,1945.836747,-17.4635052,101.824876,0.08571645,125.5754476,-581.372549,0.009689771,262.4
2012-12-24,262.95,263.1,261.9,263.1,0.07,-0.06,3.69,-1.08,7.28,6.14,6.14,1999.5,1980.42,1987.58,2002.77,1908.51,1958.84,2002.77,1860.83,1937.28,2007.88,1769.31,1918.02,2049.28,1769.31,1928.17,35.42483568,0.639083386,5.63974359,5.52261396,0.11712963,1967.78659,1949.89341,-17.45607893,101.8539028,0.084495417,129.2105263,-576.6990291,0.00913458,263.1
2012-12-25,262.95,263.1,261.9,263.1,0.07,-0.06,3.69,-1.08,7.28,6.14,6.14,1999.5,1980.42,1987.58,2002.77,1908.51,1958.84,2002.77,1860.83,1937.28,2007.88,1769.31,1918.02,2049.28,1769.31,1928.17,39.78055256,0.619335347,5.367628205,5.624430199,-0.256801994,1967.46844,1950.21156,-17.45607893,101.7029497,0.081365229,115.2671756,-666.25,0.008809744,263.1
2012-12-26,264.15,265.4,262.55,263.05,0.02,-0.54,3.86,0.09,9.05,6.76,6.76,1999.5,1980.42,1987.42,2002.77,1912.78,1962.52,2002.77,1860.83,1937.18,2007.88,1769.31,1918.92,2049.28,1769.31,1928.68,40.60453974,0.688456189,5.179166667,5.648433048,-0.469266382,1970.374819,1954.665181,-18.33237026,101.733627,0.076851254,116.7901235,-475.3968254,0.00800483,263.05
2012-12-27,262.75,264.25,261.45,263.8,0.26,-0.61,3.23,-0.07,9.34,7.89,7.89,1999.5,1980.42,1986.27,2002.77,1912.78,1965.63,2002.77,1860.83,1937.03,2007.88,1769.31,1919.85,2049.28,1769.31,1929.26,40.29549615,0.663915979,4.900961538,5.590099715,-0.689138177,1973.139031,1958.120969,-18.324036,101.7313105,0.069314554,107.2261072,-560,0.00764033,263.8
2012-12-28,263.9,265.65,263.8,265.55,0.49,0.84,4.41,0.04,9.78,9.42,9.42,1997.05,1980.42,1985.78,2002.77,1932.9,1969.85,2002.77,1860.83,1937.04,2007.88,1769.31,1921.01,2049.28,1769.31,1929.95,42.17135073,0.638554217,4.650641026,5.485541311,-0.834900285,1977.096231,1962.603769,-23.86360384,101.7771278,0.07117453,107.8199052,-509.9099099,0.00735714,265.55
2012-12-31,263.9,265.65,263.8,265.55,0.49,0.84,4.41,0.04,9.78,9.42,9.42,1997.05,1980.42,1985.78,2002.77,1932.9,1969.85,2002.77,1860.83,1937.04,2007.88,1769.31,1921.01,2049.28,1769.31,1929.95,43.17637585,0.647651007,4.233653846,5.311787749,-1.078133903,1976.746994,1962.953006,-23.86360384,101.6092887,0.071588699,113.8349515,-770,0.007002558,265.55
2013-01-01,263.9,265.65,263.8,265.55,0.49,0.84,4.41,0.04,9.78,9.42,9.42,1997.05,1980.42,1985.78,2002.77,1932.9,1969.85,2002.77,1860.83,1937.04,2007.88,1769.31,1921.01,2049.28,1769.31,1929.95,49.31729376,0.632653061,3.780448718,5.07781339,-1.297364672,1975.896528,1963.803472,-23.86360384,101.4429165,0.068052098,124.8101266,-964.9122807,0.006139074,265.55
2013-01-02,267.25,270.65,267.2,270.65,1.71,2.46,5.08,1.76,9.69,11.21,11.21,2031.1,1981.82,1995.91,2031.1,1932.9,1974.66,2031.1,1860.83,1937.68,2031.1,1769.31,1922.64,2049.28,1769.31,1931.2,51.28803815,0.688581315,3.742628205,4.818482906,-1.075854701,1981.116625,1968.203375,-16.92718941,101.5130621,0.087491197,131.8766067,-676.4044944,0.00653948,270.65
2013-01-03,272.45,272.65,268.8,269.25,-0.58,1.61,4.09,1.17,8.12,7.68,7.68,2031.1,1982.25,2003.43,2031.1,1935.18,1978.98,2031.1,1860.83,1938.09,2031.1,1769.31,1924.22,2049.28,1769.31,1931.78,52.00417957,0.687943262,3.471474359,4.551816239,-1.08034188,1985.273681,1972.686319,-17.36791076,101.5511466,0.091845431,107.9120879,-480.620155,0.00636053,269.25
2013-01-04,269.3,269.7,267,267.55,-0.37,0.75,3.97,0.97,7.33,7.81,7.81,2031.1,1987.35,2009.37,2031.1,1935.18,1982.58,2031.1,1860.83,1938.59,2031.1,1769.31,1925.77,2049.28,1769.31,1932.37,48.31910293,0.664383562,3.233653846,4.284472934,-1.050819088,1988.58732,1976.57268,-17.38563386,101.5497428,0.095202499,92.98597194,-477.2357724,0.006060104,267.55
2013-01-07,267.55,268.2,265.5,267.65,-0.03,0.71,2.75,0.81,8.24,9.12,9.12,2031.1,1997.05,2014.15,2031.1,1947.04,1986.38,2031.1,1860.83,1939.13,2031.1,1769.31,1927.65,2049.28,1769.31,1933.32,47.61020614,0.631578947,3.055769231,4.027599715,-0.971830484,1991.88441,1980.87559,-19.97846776,101.5560513,0.094881619,86.99808795,-499.122807,0.005542152,267.65
2013-01-08,267,267.55,264.55,264.85,-0.66,0.04,2.07,0.81,7.52,8.4,8.4,2031.1,1997.94,2014.33,2031.1,1949.62,1988.93,2031.1,1860.83,1939.96,2031.1,1769.31,1929.19,2049.28,1769.31,1933.59,42.02197084,0.566929134,2.873397436,3.771403134,-0.898005698,1993.772496,1984.087504,-20.67709867,101.5016548,0.104099832,81.07142857,-598.9010989,0.004869448,264.85
2013-01-09,265.35,266.2,263.55,263.8,-0.31,-1.93,1.76,0.65,8.48,9.05,9.05,2019.41,1991.81,2006.47,2031.1,1957.42,1991.04,2031.1,1860.83,1940.93,2031.1,1769.31,1930.64,2049.28,1769.31,1934.25,41.39854752,0.551422319,2.543269231,3.509437322,-0.966168091,1995.540091,1986.539909,-22.98615635,101.4301052,0.102929678,76.94915254,-667.5,0.004520342,263.8
2013-01-10,263.85,266.7,262.9,265.65,0.75,-0.62,2.52,3.01,9.69,8.29,8.29,2011.94,1991.81,2003.95,2031.1,1957.42,1993.5,2031.1,1860.83,1942.16,2031.1,1769.31,1932.18,2049.28,1769.31,1934.87,42.39020135,0.549597855,2.384615385,3.257656695,-0.873041311,1997.97436,1989.02564,-22.96104777,101.3872791,0.098379154,73.26732673,-641.4634146,0.004488949,265.65
2013-01-11,267.9,268.05,262.15,264.2,-0.5,-0.76,1.63,3.29,9.32,8.19,8.19,2011.25,1991.81,2000.89,2031.1,1964.62,1995.47,2031.1,1860.83,1943.34,2031.1,1769.31,1933.86,2049.28,1769.31,1935.48,39.92932727,0.575590156,2.178525641,3.029309117,-0.850783476,1999.933333,1991.006667,-25.57791817,101.3319088,0.100478505,56.79886686,-386.4285714,0.004473465,264.2
2013-01-14,263.55,266,262.75,265.85,0.52,-0.21,0.6,3.82,10.71,7,7,2007.04,1991.81,2000.05,2031.1,1975.44,1997.59,2031.1,1860.83,1944.44,2031.1,1769.31,1935.4,2049.28,1769.31,1936.3,36.00775864,0.569974555,2.053205128,2.837393162,-0.784188034,2001.935533,1993.244467,-30.71487603,101.292351,0.101206835,64.37956204,-476.9230769,0.004350776,265.85
2013-01-15,265.15,267.55,262.55,262.85,-1.16,-0.71,-0.57,3.02,9.42,5.76,5.76,2007.04,1983.74,1997.21,2031.1,1980.42,1998,2031.1,1860.83,1944.91,2031.1,1769.31,1936.74,2049.28,1769.31,1936.49,39.41663986,0.495575221,1.63974359,2.603739316,-0.963995726,2002.447622,1993.552378,-33.89048934,101.1784402,0.107890648,68.83116883,-674.6987952,0.004452074,262.85
2013-01-16,263.45,264.3,260.1,260.9,-0.32,-0.72,-0.88,1.85,8.78,6.36,6.36,2007.04,1977.45,1994.34,2031.1,1977.45,1996.74,2031.1,1860.83,1945.22,2031.1,1769.31,1938.3,2049.28,1769.31,1936.97,40.51934607,0.522873481,1.175320513,2.348611111,-1.173290598,2001.557064,1991.922936,-31.99534017,100.983593,0.110838406,67.31843575,-567.961165,0.004824929,260.9
2013-01-17,262.45,262.6,259.35,261.4,-0.16,-1.62,-0.44,0.98,8.36,4.31,4.31,2007.04,1974.27,1987.83,2031.1,1974.27,1995.7,2031.1,1860.83,1945.72,2031.1,1769.31,1939.81,2049.28,1769.31,1937.3,40.93369808,0.491040793,0.806410256,2.078917379,-1.272507123,2000.741627,1990.658373,-30.14024283,100.8177264,0.111044324,61.34564644,-472,0.00505249,261.4
2013-01-18,263.45,263.55,260.55,262.1,0.69,-0.44,-0.26,1.47,10.75,5.04,5.04,2007.04,1974.27,1986.07,2031.1,1974.27,1995.94,2031.1,1860.83,1946.5,2031.1,1782.47,1941.63,2049.28,1769.31,1937.68,35.16446731,0.463855422,0.155448718,1.756659544,-1.601210826,2001.013813,1990.866187,-30.12792539,100.7264788,0.110437163,62.8879892,-458.4615385,0.005084134,262.1
2013-01-21,262.25,263.6,259.95,262.45,-0.05,-1.01,0.33,2.21,8.99,1.9,1.9,1987.85,1974.27,1982.03,2031.1,1974.27,1995.63,2031.1,1860.83,1947.5,2031.1,1829.16,1943.33,2049.28,1769.31,1937.92,31.55544475,0.434322034,-0.353525641,1.398112536,-1.751638177,2000.758237,1990.501763,-30.12176667,100.6174296,0.110105609,63.96866841,-501.6393443,0.005139467,262.45
2013-01-22,262.65,264.2,261.55,264.2,0.49,0.64,0.81,2.83,9.52,2.39,2.39,1996.52,1974.27,1984.59,2031.1,1974.27,1995.48,2031.1,1860.83,1948.87,2031.1,1843.79,1944.72,2049.28,1769.31,1938.16,28.30625599,0.340740741,-0.688461538,1.039031339,-1.727492877,2000.555356,1990.404644,-30.09097308,100.5170218,0.112680785,67.53585398,-501.5503876,0.005086852,264.2
2013-01-23,264.55,265.3,260.8,261.25,-0.81,0.15,0,2.78,10.67,1.57,1.57,1996.52,1974.27,1985.18,2031.1,1974.27,1995.48,2031.1,1860.83,1949.8,2031.1,1848.68,1945.86,2049.28,1769.31,1938.33,29.39516154,0.316513761,-1.11025641,0.650712251,-1.760968661,2000.749323,1990.210677,-30.14288228,100.4336482,0.119732544,62.71604938,-541.7391304,0.005281258,261.25
